# MediaDive authoritative collection table
# source: https://mediadive.dsmz.de/rest/media (fetched 2026-09-06, HTTP 200, 3339 rows)
# MediaDive aggregates recipes published by several culture collections. `collection`
# is MediaDive's own `source` field - NOT derived from the link host (mediadive C110
# links to atcc.org but MediaDive classifies it CCAP, and 73 on-disk records have a
# synthesised fallback URL whose host says nothing).
mediadive_id	collection	upstream_link	upstream_name
1840	DSMZ		Halorutilales haloarchaeon medium
1841	DSMZ		Halohasta (A2)
1844	DSMZ		Nitrosotalea (AOA) Fresh Water Medium (FW)
1845	DSMZ		Nitrososphaera gargensis medium
1847	DSMZ		Beijerinckia medium for isolation
1848	DSMZ		Rhizobium medium for isolation
185	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium185.pdf	THERMOPROTEUS MEDIUM
1850	DSMZ		Cultivation Medium for Sf1Ep cells for Treponema pallidum
1854	DSMZ		P-medium
1855	DSMZ		Pectin medium
1856	DSMZ		Vibrio fischeri medium as in ISO 11348-1:2007
1857	DSMZ		CZAPEK PEPTONE AGAR + 12% NACL
186	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium186.pdf	UNIVERSAL MEDIUM FOR YEASTS (YM)
1867	DSMZ		Thauera aminoaromatica medium
187	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium187.pdf	MEDIUM FOR OSMOPHILIC FUNGI (M 40 Y)
1874	DSMZ		70:30 sporulation medium
1875	DSMZ		Medium MYGS
188	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium188.pdf	CHAETOMIUM MEDIUM
1881	DSMZ		Gamborg B5 Medium including vitamins
1882	DSMZ		MS-BY2 Plant Cell Medium
1883	DSMZ		AS Plant Cell Culture Medium
1884	DSMZ		Linsmaier & Skoog LS Plant Cell Medium
1885	DSMZ		4X Plant Cell Medium
189	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium189.pdf	OAT FLAKE MEDIUM
1894	DSMZ		Mannitol soya flour medium (MS, SFM, SF&M)
1895	DSMZ		HS-RFB Borrelia miyamotoi Medium
190	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium190.pdf	YpSs MEDIUM
191	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium191.pdf	CORN MEAL AGAR
192	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium192.pdf	PILOBOLUS MEDIUM
193	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium193.pdf	DESULFOBACTER MEDIUM
193a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium193a.pdf	PHB/PYRUVATE MEDIUM
193b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium193b.pdf	DESULFOFABA MEDIUM
194	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium194.pdf	DESULFOBULBUS SP. MEDIUM (FRESHWATER)
194a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium194a.pdf	DESULFOVIRGA MEDIUM
194b	DSMZ		OXALOPHAGUS MEDIUM
195	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195.pdf	DESULFOBACTER CURVATUS MEDIUM
195a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195a.pdf	DESULFUROMUSA MEDIUM
195b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195b.pdf	DESULFOBULBUS SP. MEDIUM (MARINE)
195c	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195c.pdf	DESULFOBACTER SP. MEDIUM (LACTATE)
195d	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195d.pdf	KNH MEDIUM
196	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium196.pdf	DESULFOCAPSA SULFEXIGENS MEDIUM
198	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium198.pdf	DESULFOSARCINA MEDIUM (BRACKISH WATER)
1a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1a.pdf	REACTIVATION WITH LIQUID MEDIUM 1
1c	DSMZ		Nutrient bromothymol blue agar NBTA
2	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium2.pdf	BACILLUS PASTEURII MEDIUM
201	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium201.pdf	DESULFONEMA LIMICOLA MEDIUM
202	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium202.pdf	DESULFONEMA MAGNUM MEDIUM
203	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium203.pdf	METHANOTHERMUS MEDIUM
204	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium204.pdf	ASPERGILLUS NIDULANS MINIMAL MEDIUM
205	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium205.pdf	NATRONOBACTERIUM MEDIUM
206	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium206.pdf	THERMODESULFOBACTERIUM MEDIUM
207	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium207.pdf	PROPIONISPIRA MEDIUM
209	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium209.pdf	EUBACTERIUM LENTUM MEDIUM
21	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium21.pdf	SARCINA MEDIUM
210	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium210.pdf	HALOANAEROBIUM MEDIUM
211	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium211.pdf	THERMOANAEROBACTERIUM MEDIUM
212	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium212.pdf	SYNTHROPHOMONAS MEDIUM
212a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium212a.pdf	TREPONEMA RECTALE MEDIUM
213	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium213.pdf	SYNTHROPHOMONAS MEDIUM (SULFATE FREE)
214	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium214.pdf	GYM+S MEDIUM
215	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium215.pdf	BHI MEDIUM
215a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium215a.pdf	BHI MEDIUM (modified)
215b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium215b.pdf	BHI MEDIUM WITH ADDITIONAL GLUCOSE
215c	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium215c.pdf	BHI MEDIUM FOR STRICT ANAEROBES
216	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium216.pdf	BHI/1 MEDIUM
217	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium217.pdf	BHI/2 MEDIUM
218	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium218.pdf	BHI/3 MEDIUM
219	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium219.pdf	MYCOBACTERIUM MEDIUM
220	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium220.pdf	CASO AGAR (Merck 105458)
220a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium220a.pdf	REACTIVATION WITH TRYPTONE SOYA BROTH
221	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium221.pdf	AZOSPIRILLUM MEDIUM
222	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium222.pdf	SP - MEDIUM
223	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium223.pdf	POLYANGIUM MEDIUM
224	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium224.pdf	SALT MEDIUM
225	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium225.pdf	SOUR DOUGH MEDIUM
226	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium226.pdf	AUREOBACTERIUM TERREGENS MEDIUM
227	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium227.pdf	PEDIOCOCCUS HALOPHILUS MEDIUM
228	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium228.pdf	PEPTOCOCCUS GLYCINOPHILUS MEDIUM
229	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium229.pdf	CORYNEBACTERIUM MEDIUM WITH SALT
230	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium230.pdf	TRYPTONE YEAST EXTRACT MINERAL MEDIUM
231	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium231.pdf	PEDIOCOCCUS DAMNOSUS MEDIUM
232	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium232.pdf	MRS MEDIUM WITH CYSTEINE
232b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium232b.pdf	WEISSELA KOREENSIS MEDIUM
233	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium233.pdf	METHANOLOBUS TINDARIUS MEDIUM
234	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium234.pdf	EYGA MEDIUM
236	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium236.pdf	B12 - MEDIUM
237	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium237.pdf	ENB MEDIUM
238	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium238.pdf	STREPTOMYCIN NUTRIENT AGAR
239	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium239.pdf	DIETHYL PHOSPHONATE MEDIUM
240	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium240.pdf	CORYNEBACTERIUM MEDIUM WITH BLOOD
241	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium241.pdf	GLUTAMINE MEDIUM
242	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium242.pdf	BMM - MEDIUM
243	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium243.pdf	SEAWATER YEAST PEPTONE AGAR
245	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium245.pdf	BLOOD AGAR II
246	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium246.pdf	SEA WATER AGAR
246a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium246a.pdf	REACTIVATION WITH LIQUID MEDIUM 246
248	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium248.pdf	OAT FLAKES AGAR WITH YEAST EXTRACT
249	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium249.pdf	FAECALICATENA OROTICA MEDIUM
25	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium25.pdf	RHODOPSEUDOMONAS GLOBIFORMIS MEDIUM
250	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium250.pdf	PEPTONE MEAT EXTRACT GLYCEROL AGAR
251	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium251.pdf	PEPTONE - MEAT EXTRACT - SOIL EXTRACT AGAR (PFE)
252	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium252.pdf	STARCH - MINERAL SALT - AGAR (STMS)
253	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium253.pdf	MEDIUM FOR ECTOTHIORHODOSPIRA
254	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium254.pdf	ACETOBACTER PEROXYDANS MEDIUM
255	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium255.pdf	CLOSTRIDIUM (GS) MEDIUM
256	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium256.pdf	THERMUS RUBER MEDIUM
257	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium257.pdf	BDELLOVIBRIO (YP) MEDIUM
258	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium258.pdf	NUTRIENT STARCH AGAR
259	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium259.pdf	YEAST EXTRACT MINERAL MEDIUM
26	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium26.pdf	ACID RHODOSPIRILLACEAE MEDIUM
260	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium260.pdf	BACILLUS SCHLEGELII HETEROTROPHIC MEDIUM
261	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium261.pdf	MEDIUM FOR CHEMOLITHOTROPHIC GROWTH OF BACILLUS SCHLEGELII
262	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium262.pdf	J - AGAR
263	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium263.pdf	TIBI MEDIUM
264	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium264.pdf	TOMATO JUICE MEDIUM
265	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium265.pdf	THERMOFILUM PENDENS MEDIUM
266	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium266.pdf	THERMOCOCCUS CELER MEDIUM
267	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium267.pdf	GINGER BEER PLANT MEDIUM
268	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium268.pdf	TEA FUNGUS MEDIUM
269	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium269.pdf	ACIDIPHILIUM MEDIUM
27	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium27.pdf	RHODOSPIRILLACEAE MEDIUM (modified)
271	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium271.pdf	ACIDITHIOBACILLUS (APH) MEDIUM
274	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium274.pdf	METHANOLACINIA MEDIUM
275	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium275.pdf	TREPONEMA SUCCINIFACIENS MEDIUM
276	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium276.pdf	HALOMONAS MEDIUM
277	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium277.pdf	CHERRY AGAR (CBS formula)
28	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium28.pdf	PFENNIG'S MEDIUM I 
280	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium280.pdf	METHANOCOCCOIDES MEDIUM (N2/CO2)
281	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium281.pdf	HYPHOMONAS MEDIUM
282	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium282.pdf	METHANOCALDOCOCCUS MEDIUM
282a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium282a.pdf	METHANOCALDOCOCCUS VILLOSUS MEDIUM
282b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium282b.pdf	DESULFUROBACTERIUM HR11 MEDIUM
283	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium283.pdf	PYRODICTIUM MEDIUM
284	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium284.pdf	KOSMOTOGA MEDIUM
286	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium286.pdf	CLOSTRIDIUM AMINOBUTYRICUM MEDIUM
287	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium287.pdf	METHANOCULLEUS CHIKUGOENSIS MEDIUM
288	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium288.pdf	METHANOCOCCUS MARIPALUDIS MEDIUM
289	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium289.pdf	RUMINICLOSTRIDIUM PAPYROSOLVENS MEDIUM
28a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium28a.pdf	THIORHODOCOCCUS MEDIUM
28b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium28b.pdf	THIORHODOCOCCUS MEDIUM II
29	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium29.pdf	PFENNIG'S MEDIUM II
291	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium291.pdf	PYROBACULUM NEUTROPHILUM MEDIUM
292	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium292.pdf	ACIDAMINOBACTER MEDIUM
293	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium293.pdf	PROPIONIGENIUM MODESTUM MEDIUM (MARINE)
294	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium294.pdf	SYNTROPHUS HQGö1 MEDIUM
295	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium295.pdf	OPITUTUS MEDIUM
298	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium298.pdf	PELOBACTER PROPIONICUS MEDIUM (FRESHWATER)
298a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium298a.pdf	LuPhet1 MEDIUM
298b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium298b.pdf	SYNTROPHOBOTULUS MEDIUM
29a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium29a.pdf	MEDIUM FOR CHLOROBIUM FERROOXIDANS
3	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium3.pdf	AZOTOBACTER MEDIUM
300	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium300.pdf	RUMINOCOCCUS PASTEURII MEDIUM
301	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium301.pdf	FALCIVIBRIO MEDIUM
302	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium302.pdf	NUTRIENT BROTH WITH 10% HORSE SERUM
303	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium303.pdf	SIMONSIELLA MEDIUM
305	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium305.pdf	BACILLUS THERMOGLUCOSIDASIUS MEDIUM
306	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium306.pdf	NY-AGAR
308	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium308.pdf	VIBRIO MEDIUM
309	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium309.pdf	NEOMYCIN AGAR
31	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium31.pdf	ALKALINE NUTRIENT AGAR
310	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium310.pdf	V-8 JUICE AGAR
310a	DSMZ		Tomato Agar TA
311	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium311.pdf	SPOROMUSA MEDIUM (BETAINE)
311a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium311a.pdf	SPOROMUSA MEDIUM (H2/CO2)
311b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium311b.pdf	SPOROMUSA MEDIUM (MARINE)
311c	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium311c.pdf	SPOROMUSA ACIDOVORANS MEDIUM
312	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium312.pdf	SCY - MEDIUM
314	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium314.pdf	ILYOBACTER POLYTROPUS MEDIUM
315	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium315.pdf	BACTEROIDES CELLULOSOLVENS MEDIUM
316	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium316.pdf	NEOMOORELLA THERMOACETICA (TYE-CO) MEDIUM
317	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium317.pdf	METHANOSARCINA THERMOPHILA MEDIUM
318	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium318.pdf	METHANOSARCINA THERMOPHILA (BCYT) MEDIUM
318a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium318a.pdf	PELOBACTER (FUF) MEDIUM
318b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium318b.pdf	ANAEROTIGNUM NEOPROPIONICUM MEDIUM
318c	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium318c.pdf	PELOBACTER ACIDIGALLICI MEDIUM
319	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium319.pdf	SPOROHALOBACTER LORTETII MEDIUM
32	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium32.pdf	PHOTOBACTERIUM MEDIUM
320	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium320.pdf	CLOSTRIDIUM CELLULOVORANS MEDIUM
321	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium321.pdf	METHANOCORPUSCULUM AGGREGANS MEDIUM
322	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium322.pdf	METHANOSPHAERA MEDIUM
323	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium323.pdf	TREPONEMA SACCHAROPHILUM MEDIUM
325	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium325.pdf	SYNTROPHOSPORA MEDIUM
326	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium326.pdf	THERMOCLOSTRIDIUM (A-GÖ) MEDIUM
328	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium328.pdf	PYG MEDIUM WITH VOLATILE FATTY ACIDS
329	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium329.pdf	METHANOHALOPHILUS HALOPHILUS MEDIUM
330	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium330.pdf	RUMEN BACTERIA MEDIUM
331	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium331.pdf	ACETOBACTEROIDES GLYCINOPHILUS MEDIUM
332	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium332.pdf	METHANOCULLEUS BOURGENSIS MEDIUM
333	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium333.pdf	THERMITHIOBACILLUS MEDIUM
334	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium334.pdf	METHANOTHRIX MEDIUM
334a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium334a.pdf	METHANOTHRIX SOEHNGENII MEDIUM
335	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium335.pdf	EUBACTERIUM OXIDOREDUCENS MEDIUM
336	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium336.pdf	OXOBACTER PFENNIGII MEDIUM
337	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium337.pdf	SYNTROPHOCOCCUS SUCROMUTANS MEDIUM
338	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium338.pdf	CAMPYLOBACTER RECTUS MEDIUM
339	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium339.pdf	WILKINS-CHALGREN ANAEROBE BROTH
339a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium339a.pdf	WILKINS-CHALGREN ANAEROBE BROTH (N2/CO2)
34	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium34.pdf	CARYOPHANON LATUM MEDIUM
340	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium340.pdf	CAPNOCYTOPHAGA MEDIUM
342	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium342.pdf	METHANOBACTERIUM ALCALIPHILUM MEDIUM
343	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium343.pdf	THERMOTOGA NEAPOLITANA MEDIUM
343a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium343a.pdf	THERMOSIPHO MELANESIENSIS MEDIUM
344	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium344.pdf	FLEXIBACTER MEDIUM
346	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium346.pdf	DESULFALLAS MEDIUM
347	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium347.pdf	SYNTROPHOMONAS SAPOVORANS MEDIUM
347a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium347a.pdf	SYNTROPHOMONAS ZEHNDERI MEDIUM
348	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium348.pdf	METHANOHALOPHILUS PORTUCALENSIS MEDIUM
35	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium35.pdf	ACIDITHIOBACILLUS MEDIUM
350	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium350.pdf	CELLULOMONAS FERMENTANS MEDIUM
351	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium351.pdf	RHODOBACTER ADRIATICUS MEDIUM
352	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium352.pdf	AZOSPIRILLUM AMAZONENSE MEDIUM
353	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium353.pdf	TOMATO JUICE MILK Medium
354	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium354.pdf	LÖWENSTEIN-JENSEN MEDIUM
356	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium356.pdf	THIOSPHAERA PANTOTROPHA MEDIUM
357	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium357.pdf	FLEXIBACTER CANADENSIS MEDIUM
358	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium358.pdf	ACIDIANUS MEDIUM (AEROBIC)
